🚀 连接设备: 192.168.31.194...
📋 开始全量扫描: 0x0000 - 0x5000
--------------------------------------------------------------------------------
地址       | Raw    | Signed  | /10      | /100    
0x35C2   | 3      | 3       | 0.3      | 0.03    
0x35C3   | 4352   | 4352    | 435.2    | 43.52   
0x35C4   | 5120   | 5120    | 512.0    | 51.2    
0x35C5   | 0      | 0       | 0.0      | 0.0     
0x35C6   | 0      | 0       | 0.0      | 0.0     
0x35C7   | 0      | 0       | 0.0      | 0.0     
0x35C8   | 0      | 0       | 0.0      | 0.0     
0x35C9   | 0      | 0       | 0.0      | 0.0     
0x35CA   | 0      | 0       | 0.0      | 0.0     
0x35CB   | 0      | 0       | 0.0      | 0.0     
0x35CC   | 0      | 0       | 0.0      | 0.0     
0x35CD   | 250    | 250     | 25.0     | 2.5     
0x35CE   | 250    | 250     | 25.0     | 2.5     
0x35CF   | 0      | 0       | 0.0      | 0.0     
0x35D0   | 0      | 0       | 0.0      | 0.0     
0x35D1   | 0      | 0       | 0.0      | 0.0     
0x35D2   | 0      | 0       | 0.0      | 0.0     
0x35D3   | 1      | 1       | 0.1      | 0.01    
0x35D4   | 0      | 0       | 0.0      | 0.0     
0x35D5   | 0      | 0       | 0.0      | 0.0     
0x35D6   | 0      | 0       | 0.0      | 0.0     
0x35D7   | 0      | 0       | 0.0      | 0.0     
0x35D8   | 0      | 0       | 0.0      | 0.0     
0x35D9   | 250    | 250     | 25.0     | 2.5     
0x35DA   | 250    | 250     | 25.0     | 2.5     
0x35DB   | 250    | 250     | 25.0     | 2.5     
0x35DC   | 250    | 250     | 25.0     | 2.5     
0x35DD   | 250    | 250     | 25.0     | 2.5     
0x35DE   | 250    | 250     | 25.0     | 2.5     
0x35DF   | 0      | 0       | 0.0      | 0.0     
0x35E0   | 1      | 1       | 0.1      | 0.01    
0x35E1   | 95     | 95      | 9.5      | 0.95    
0x35E2   | 50     | 50      | 5.0      | 0.5     
0x35E3   | 0      | 0       | 0.0      | 0.0     
0x35E4   | 100    | 100     | 10.0     | 1.0     
0x35E5   | 50     | 50      | 5.0      | 0.5     
0x35E6   | 100    | 100     | 10.0     | 1.0     
0x35E7   | 10     | 10      | 1.0      | 0.1     
0x35E8   | 100    | 100     | 10.0     | 1.0     
0x35E9   | 10     | 10      | 1.0      | 0.1     
0x35EA   | 100    | 100     | 10.0     | 1.0     
0x35EB   | 0      | 0       | 0.0      | 0.0     
0x35EC   | 100    | 100     | 10.0     | 1.0     
0x35ED   | 0      | 0       | 0.0      | 0.0     
0x35EE   | 100    | 100     | 10.0     | 1.0     
0x35EF   | 0      | 0       | 0.0      | 0.0     
0x35F0   | 5      | 5       | 0.5      | 0.05    
0x35F1   | 0      | 0       | 0.0      | 0.0     
0x35F2   | 0      | 0       | 0.0      | 0.0     
0x35F3   | 0      | 0       | 0.0      | 0.0     
0x35F4   | 0      | 0       | 0.0      | 0.0     
0x35F5   | 160    | 160     | 16.0     | 1.6     
0x35F6   | 800    | 800     | 80.0     | 8.0     
0x35F7   | 0      | 0       | 0.0      | 0.0     
0x35F8   | 0      | 0       | 0.0      | 0.0     
0x35F9   | 0      | 0       | 0.0      | 0.0     
0x35FA   | 0      | 0       | 0.0      | 0.0     
0x35FB   | 0      | 0       | 0.0      | 0.0     
0x35FC   | 0      | 0       | 0.0      | 0.0     
0x35FD   | 0      | 0       | 0.0      | 0.0     
0x35FE   | 0      | 0       | 0.0      | 0.0     
0x35FF   | 0      | 0       | 0.0      | 0.0     
0x3600   | 0      | 0       | 0.0      | 0.0     
0x3601   | 1      | 1       | 0.1      | 0.01    
0x3602   | 0      | 0       | 0.0      | 0.0     
0x3603   | 6000   | 6000    | 600.0    | 60.0    
0x3604   | 65     | 65      | 6.5      | 0.65    
0x3605   | 15000  | 15000   | 1500.0   | 150.0   
0x3606   | 80     | 80      | 8.0      | 0.8     
0x3607   | 0      | 0       | 0.0      | 0.0     
0x3608   | 0      | 0       | 0.0      | 0.0     
0x3609   | 0      | 0       | 0.0      | 0.0     
0x360A   | 0      | 0       | 0.0      | 0.0     
0x360B   | 0      | 0       | 0.0      | 0.0     
0x360C   | 0      | 0       | 0.0      | 0.0     
0x360D   | 0      | 0       | 0.0      | 0.0     
0x360E   | 0      | 0       | 0.0      | 0.0     
0x360F   | 0      | 0       | 0.0      | 0.0     
0x3610   | 0      | 0       | 0.0      | 0.0     
0x3611   | 0      | 0       | 0.0      | 0.0     
0x3612   | 0      | 0       | 0.0      | 0.0     
0x3613   | 0      | 0       | 0.0      | 0.0     
0x3614   | 0      | 0       | 0.0      | 0.0     
0x3615   | 0      | 0       | 0.0      | 0.0     
0x3616   | 0      | 0       | 0.0      | 0.0     
0x3617   | 0      | 0       | 0.0      | 0.0     
0x3618   | 0      | 0       | 0.0      | 0.0     
0x3619   | 0      | 0       | 0.0      | 0.0     
0x361A   | 0      | 0       | 0.0      | 0.0     
0x361B   | 0      | 0       | 0.0      | 0.0     
0x361C   | 0      | 0       | 0.0      | 0.0     
0x361D   | 0      | 0       | 0.0      | 0.0     
0x361E   | 0      | 0       | 0.0      | 0.0     
0x361F   | 0      | 0       | 0.0      | 0.0     
0x3620   | 0      | 0       | 0.0      | 0.0     
0x3621   | 0      | 0       | 0.0      | 0.0     
0x3622   | 0      | 0       | 0.0      | 0.0     
0x3623   | 0      | 0       | 0.0      | 0.0     
0x3624   | 0      | 0       | 0.0      | 0.0     
0x3625   | 0      | 0       | 0.0      | 0.0     
0x3626   | 0      | 0       | 0.0      | 0.0     
0x3627   | 0      | 0       | 0.0      | 0.0     
0x3628   | 0      | 0       | 0.0      | 0.0     
0x3629   | 0      | 0       | 0.0      | 0.0     
0x362A   | 0      | 0       | 0.0      | 0.0     
0x362B   | 0      | 0       | 0.0      | 0.0     
0x362C   | 0      | 0       | 0.0      | 0.0     
0x362D   | 0      | 0       | 0.0      | 0.0     
0x362E   | 0      | 0       | 0.0      | 0.0     
0x362F   | 0      | 0       | 0.0      | 0.0     
0x3630   | 0      | 0       | 0.0      | 0.0     
0x3631   | 0      | 0       | 0.0      | 0.0     
0x3632   | 0      | 0       | 0.0      | 0.0     
0x3633   | 0      | 0       | 0.0      | 0.0     
0x3634   | 1      | 1       | 0.1      | 0.01    
0x3635   | 1      | 1       | 0.1      | 0.01    
0x3636   | 6000   | 6000    | 600.0    | 60.0    
0x3637   | 0      | 0       | 0.0      | 0.0     
0x3638   | 1      | 1       | 0.1      | 0.01    
0x3639   | 0      | 0       | 0.0      | 0.0     
0x363A   | 100    | 100     | 10.0     | 1.0     
0x363B   | 0      | 0       | 0.0      | 0.0     
0x363C   | 0      | 0       | 0.0      | 0.0     
0x363D   | 5025   | 5025    | 502.5    | 50.25   
0x363E   | 5200   | 5200    | 520.0    | 52.0    
0x363F   | 4975   | 4975    | 497.5    | 49.75   
0x3640   | 4800   | 4800    | 480.0    | 48.0    
0x3641   | 0      | 0       | 0.0      | 0.0     
0x3642   | 0      | 0       | 0.0      | 0.0     
0x3643   | 20     | 20      | 2.0      | 0.2     
0x3644   | 0      | 0       | 0.0      | 0.0     
0x3645   | 5      | 5       | 0.5      | 0.05    
0x3646   | 0      | 0       | 0.0      | 0.0     
0x3647   | 0      | 0       | 0.0      | 0.0     
0x3648   | 0      | 0       | 0.0      | 0.0     
0x3649   | 5025   | 5025    | 502.5    | 50.25   
0x364A   | 5075   | 5075    | 507.5    | 50.75   
0x364B   | 5200   | 5200    | 520.0    | 52.0    
0x364C   | 4975   | 4975    | 497.5    | 49.75   
0x364D   | 4900   | 4900    | 490.0    | 49.0    
0x364E   | 4800   | 4800    | 480.0    | 48.0    
0x364F   | 5      | 5       | 0.5      | 0.05    
0x3650   | 1      | 1       | 0.1      | 0.01    
0x3651   | 0      | 0       | 0.0      | 0.0     
0x3652   | 0      | 0       | 0.0      | 0.0     
0x3653   | 1      | 1       | 0.1      | 0.01    
0x3654   | 0      | 0       | 0.0      | 0.0     
0x3655   | 0      | 0       | 0.0      | 0.0     
0x3656   | 0      | 0       | 0.0      | 0.0     
0x3657   | 0      | 0       | 0.0      | 0.0     
0x3658   | 0      | 0       | 0.0      | 0.0     
0x3659   | 0      | 0       | 0.0      | 0.0     
0x365A   | 0      | 0       | 0.0      | 0.0     
0x365B   | 0      | 0       | 0.0      | 0.0     
0x365C   | 0      | 0       | 0.0      | 0.0     
0x365D   | 0      | 0       | 0.0      | 0.0     
0x365E   | 0      | 0       | 0.0      | 0.0     
0x365F   | 0      | 0       | 0.0      | 0.0     
0x3660   | 0      | 0       | 0.0      | 0.0     
0x3661   | 0      | 0       | 0.0      | 0.0     
0x3662   | 0      | 0       | 0.0      | 0.0     
0x3663   | 0      | 0       | 0.0      | 0.0     
0x3664   | 0      | 0       | 0.0      | 0.0     
0x3665   | 0      | 0       | 0.0      | 0.0     
0x3666   | 0      | 0       | 0.0      | 0.0     
0x3667   | 2530   | 2530    | 253.0    | 25.3    
0x3668   | 2600   | 2600    | 260.0    | 26.0    
0x3669   | 2150   | 2150    | 215.0    | 21.5    
0x366A   | 2070   | 2070    | 207.0    | 20.7    
0x366B   | 1      | 1       | 0.1      | 0.01    
0x366C   | 0      | 0       | 0.0      | 0.0     
0x366D   | 0      | 0       | 0.0      | 0.0     
0x366E   | 0      | 0       | 0.0      | 0.0     
0x366F   | 0      | 0       | 0.0      | 0.0     
0x3670   | 0      | 0       | 0.0      | 0.0     
0x3671   | 0      | 0       | 0.0      | 0.0     
0x3672   | 0      | 0       | 0.0      | 0.0     
0x3673   | 0      | 0       | 0.0      | 0.0     
0x3674   | 0      | 0       | 0.0      | 0.0     
0x3675   | 0      | 0       | 0.0      | 0.0     
0x3676   | 0      | 0       | 0.0      | 0.0     
0x3677   | 0      | 0       | 0.0      | 0.0     
0x3678   | 0      | 0       | 0.0      | 0.0     
0x3679   | 0      | 0       | 0.0      | 0.0     
0x367A   | 0      | 0       | 0.0      | 0.0     
0x367B   | 100    | 100     | 10.0     | 1.0     
0x367C   | 2400   | 2400    | 240.0    | 24.0    
0x367D   | 2580   | 2580    | 258.0    | 25.8    
0x367E   | 2200   | 2200    | 220.0    | 22.0    
0x367F   | 2070   | 2070    | 207.0    | 20.7    
0x3680   | 1      | 1       | 0.1      | 0.01    
0x3681   | 0      | 0       | 0.0      | 0.0     
0x3682   | 0      | 0       | 0.0      | 0.0     
0x3683   | 0      | 0       | 0.0      | 0.0     
0x3684   | 0      | 0       | 0.0      | 0.0     
0x3685   | 0      | 0       | 0.0      | 0.0     
0x3686   | 0      | 0       | 0.0      | 0.0     
0x3687   | 0      | 0       | 0.0      | 0.0     
0x3688   | 0      | 0       | 0.0      | 0.0     
0x3689   | 0      | 0       | 0.0      | 0.0     
0x368A   | 0      | 0       | 0.0      | 0.0     
0x368B   | 0      | 0       | 0.0      | 0.0     
0x368C   | 0      | 0       | 0.0      | 0.0     
0x368D   | 0      | 0       | 0.0      | 0.0     
0x368E   | 0      | 0       | 0.0      | 0.0     
0x368F   | 0      | 0       | 0.0      | 0.0     
0x3690   | 0      | 0       | 0.0      | 0.0     
0x3691   | 0      | 0       | 0.0      | 0.0     
0x3692   | 2650   | 2650    | 265.0    | 26.5    
0x3693   | 100    | 100     | 10.0     | 1.0     
0x3694   | 2750   | 2750    | 275.0    | 27.5    
0x3695   | 10     | 10      | 1.0      | 0.1     
0x3696   | 1800   | 1800    | 180.0    | 18.0    
0x3697   | 1000   | 1000    | 100.0    | 10.0    
0x3698   | 700    | 700     | 70.0     | 7.0     
0x3699   | 100    | 100     | 10.0     | 1.0     
0x369A   | 2580   | 2580    | 258.0    | 25.8    
0x369B   | 5200   | 5200    | 520.0    | 52.0    
0x369C   | 20     | 20      | 2.0      | 0.2     
0x369D   | 5200   | 5200    | 520.0    | 52.0    
0x369E   | 20     | 20      | 2.0      | 0.2     
0x369F   | 4700   | 4700    | 470.0    | 47.0    
0x36A0   | 100    | 100     | 10.0     | 1.0     
0x36A1   | 4700   | 4700    | 470.0    | 47.0    
0x36A2   | 100    | 100     | 10.0     | 1.0     
0x36A3   | 2530   | 2530    | 253.0    | 25.3    
0x36A4   | 2050   | 2050    | 205.0    | 20.5    
0x36A5   | 5150   | 5150    | 515.0    | 51.5    
0x36A6   | 4750   | 4750    | 475.0    | 47.5    
0x36A7   | 600    | 600     | 60.0     | 6.0     
0x36A8   | 2530   | 2530    | 253.0    | 25.3    
0x36A9   | 2050   | 2050    | 205.0    | 20.5    
0x36AA   | 5150   | 5150    | 515.0    | 51.5    
0x36AB   | 4750   | 4750    | 475.0    | 47.5    
0x36AC   | 600    | 600     | 60.0     | 6.0     
0x36AD   | 1      | 1       | 0.1      | 0.01    
0x36AE   | 27     | 27      | 2.7      | 0.27    
0x36AF   | 2      | 2       | 0.2      | 0.02    
0x36B0   | 0      | 0       | 0.0      | 0.0     
0x36B1   | 100    | 100     | 10.0     | 1.0     
0x36B2   | 15     | 15      | 1.5      | 0.15    
0x36B3   | 0      | 0       | 0.0      | 0.0     
0x36B4   | 100    | 100     | 10.0     | 1.0     
0x36B5   | 5      | 5       | 0.5      | 0.05    
0x36B6   | 0      | 0       | 0.0      | 0.0     
0x36B7   | 0      | 0       | 0.0      | 0.0     
0x36B8   | 0      | 0       | 0.0      | 0.0     
0x36B9   | 0      | 0       | 0.0      | 0.0     
0x36BA   | 0      | 0       | 0.0      | 0.0     
0x36BB   | 0      | 0       | 0.0      | 0.0     
0x36BC   | 0      | 0       | 0.0      | 0.0     
0x36BD   | 0      | 0       | 0.0      | 0.0     
0x36BE   | 0      | 0       | 0.0      | 0.0     
0x36BF   | 0      | 0       | 0.0      | 0.0     
0x36C0   | 0      | 0       | 0.0      | 0.0     
0x36C1   | 0      | 0       | 0.0      | 0.0     
0x36C2   | 0      | 0       | 0.0      | 0.0     
0x36C3   | 0      | 0       | 0.0      | 0.0     
0x36C4   | 0      | 0       | 0.0      | 0.0     
0x36C5   | 0      | 0       | 0.0      | 0.0     
0x36C6   | 0      | 0       | 0.0      | 0.0     
0x36C7   | 0      | 0       | 0.0      | 0.0     
0x36C8   | 0      | 0       | 0.0      | 0.0     
0x36C9   | 0      | 0       | 0.0      | 0.0     
0x36CA   | 0      | 0       | 0.0      | 0.0     
0x36CB   | 0      | 0       | 0.0      | 0.0     
0x36CC   | 1      | 1       | 0.1      | 0.01    
0x36CD   | 0      | 0       | 0.0      | 0.0     
0x36CE   | 0      | 0       | 0.0      | 0.0     
0x36CF   | 0      | 0       | 0.0      | 0.0     
0x36D0   | 0      | 0       | 0.0      | 0.0     
0x36D1   | 2750   | 2750    | 275.0    | 27.5    
0x36D2   | 10     | 10      | 1.0      | 0.1     
0x36D3   | 0      | 0       | 0.0      | 0.0     
0x36D4   | 0      | 0       | 0.0      | 0.0     
0x36D5   | 2070   | 2070    | 207.0    | 20.7    
0x36D6   | 2530   | 2530    | 253.0    | 25.3    
0x36D7   | 2      | 2       | 0.2      | 0.02    
0x36D8   | 0      | 0       | 0.0      | 0.0     
0x36D9   | 0      | 0       | 0.0      | 0.0     
0x36DA   | 0      | 0       | 0.0      | 0.0     
0x36DB   | 3000   | 3000    | 300.0    | 30.0    
0x36DC   | 600    | 600     | 60.0     | 6.0     
0x36DD   | 1500   | 1500    | 150.0    | 15.0    
0x36DE   | 600    | 600     | 60.0     | 6.0     
0x36DF   | 0      | 0       | 0.0      | 0.0     
0x36E0   | 0      | 0       | 0.0      | 0.0     
0x36E1   | 0      | 0       | 0.0      | 0.0     
0x36E2   | 0      | 0       | 0.0      | 0.0     
0x36E3   | 0      | 0       | 0.0      | 0.0     
0x36E4   | 0      | 0       | 0.0      | 0.0     
0x36E5   | 0      | 0       | 0.0      | 0.0     
0x36E6   | 4      | 4       | 0.4      | 0.04    
0x36E7   | 0      | 0       | 0.0      | 0.0     
0x36E8   | 0      | 0       | 0.0      | 0.0     
0x36E9   | 0      | 0       | 0.0      | 0.0     
0x36EA   | 0      | 0       | 0.0      | 0.0     
0x36EB   | 0      | 0       | 0.0      | 0.0     
0x36EC   | 0      | 0       | 0.0      | 0.0     
0x36ED   | 0      | 0       | 0.0      | 0.0     
0x36EE   | 0      | 0       | 0.0      | 0.0     
0x36EF   | 0      | 0       | 0.0      | 0.0     
0x36F0   | 0      | 0       | 0.0      | 0.0     
0x36F1   | 0      | 0       | 0.0      | 0.0     
0x36F2   | 0      | 0       | 0.0      | 0.0     
0x36F3   | 0      | 0       | 0.0      | 0.0     
0x36F4   | 0      | 0       | 0.0      | 0.0     
0x36F5   | 0      | 0       | 0.0      | 0.0     
0x36F6   | 0      | 0       | 0.0      | 0.0     
0x36F7   | 0      | 0       | 0.0      | 0.0     
0x36F8   | 0      | 0       | 0.0      | 0.0     
0x36F9   | 0      | 0       | 0.0      | 0.0     
0x36FA   | 0      | 0       | 0.0      | 0.0     
0x36FB   | 0      | 0       | 0.0      | 0.0     
0x36FC   | 0      | 0       | 0.0      | 0.0     
0x36FD   | 0      | 0       | 0.0      | 0.0     
0x36FE   | 0      | 0       | 0.0      | 0.0     
0x36FF   | 0      | 0       | 0.0      | 0.0     
0x3700   | 0      | 0       | 0.0      | 0.0     
0x3701   | 0      | 0       | 0.0      | 0.0     
0x3702   | 0      | 0       | 0.0      | 0.0     
0x3703   | 0      | 0       | 0.0      | 0.0     
0x3704   | 0      | 0       | 0.0      | 0.0     
0x3705   | 0      | 0       | 0.0      | 0.0     
0x3706   | 0      | 0       | 0.0      | 0.0     
0x3707   | 0      | 0       | 0.0      | 0.0     
0x3708   | 0      | 0       | 0.0      | 0.0     
0x3709   | 0      | 0       | 0.0      | 0.0     
0x370A   | 0      | 0       | 0.0      | 0.0     
0x370B   | 0      | 0       | 0.0      | 0.0     
0x370C   | 0      | 0       | 0.0      | 0.0     
0x370D   | 0      | 0       | 0.0      | 0.0     
0x370E   | 0      | 0       | 0.0      | 0.0     
0x370F   | 0      | 0       | 0.0      | 0.0     
0x3710   | 0      | 0       | 0.0      | 0.0     
0x3711   | 0      | 0       | 0.0      | 0.0     
0x3712   | 0      | 0       | 0.0      | 0.0     
0x3713   | 0      | 0       | 0.0      | 0.0     
0x3714   | 0      | 0       | 0.0      | 0.0     
0x3715   | 0      | 0       | 0.0      | 0.0     
0x3716   | 0      | 0       | 0.0      | 0.0     
0x3717   | 0      | 0       | 0.0      | 0.0     
0x3718   | 0      | 0       | 0.0      | 0.0     
0x3719   | 0      | 0       | 0.0      | 0.0     
0x371A   | 0      | 0       | 0.0      | 0.0     
0x371B   | 0      | 0       | 0.0      | 0.0     
0x371C   | 0      | 0       | 0.0      | 0.0     
0x371D   | 0      | 0       | 0.0      | 0.0     
0x371E   | 0      | 0       | 0.0      | 0.0     
0x371F   | 0      | 0       | 0.0      | 0.0     
0x3720   | 0      | 0       | 0.0      | 0.0     
0x3721   | 0      | 0       | 0.0      | 0.0     
0x3722   | 0      | 0       | 0.0      | 0.0     
0x3723   | 0      | 0       | 0.0      | 0.0     
0x3724   | 0      | 0       | 0.0      | 0.0     
0x3725   | 0      | 0       | 0.0      | 0.0     
0x3726   | 0      | 0       | 0.0      | 0.0     
0x3727   | 0      | 0       | 0.0      | 0.0     
0x3728   | 0      | 0       | 0.0      | 0.0     
0x3729   | 0      | 0       | 0.0      | 0.0     
0x372A   | 0      | 0       | 0.0      | 0.0     
0x372B   | 0      | 0       | 0.0      | 0.0     
0x372C   | 0      | 0       | 0.0      | 0.0     
0x372D   | 0      | 0       | 0.0      | 0.0     
0x372E   | 0      | 0       | 0.0      | 0.0     
0x372F   | 0      | 0       | 0.0      | 0.0     
0x3730   | 0      | 0       | 0.0      | 0.0     
0x3731   | 0      | 0       | 0.0      | 0.0     
0x3732   | 0      | 0       | 0.0      | 0.0     
0x3733   | 0      | 0       | 0.0      | 0.0     
0x3734   | 0      | 0       | 0.0      | 0.0     
0x3735   | 0      | 0       | 0.0      | 0.0     
0x3736   | 0      | 0       | 0.0      | 0.0     
0x3737   | 0      | 0       | 0.0      | 0.0     
0x3738   | 0      | 0       | 0.0      | 0.0     
